,user_level,gender,education,city_level,purchase_power,marital_status,age,None,x,y,cluster
934,1,F,3.0,1.0,2.0,M,36-45,,-48.56399999999999,-55.235730000000004,8
935,1,F,3.0,1.0,2.0,M,46-55,,-36.797245000000004,-36.350418,15
936,1,F,3.0,1.0,2.0,M,>=56,,41.5202,5.9420047,14
937,1,F,3.0,1.0,2.0,S,16-25,,-3.469298,-36.770096,8
938,1,F,3.0,1.0,2.0,S,26-35,,-9.666752,-48.173390000000005,8
939,1,F,3.0,1.0,2.0,S,36-45,,37.914143,0.22590888,14
940,1,F,3.0,1.0,2.0,S,46-55,,66.18460999999999,-1.2319548999999999,7
941,1,F,3.0,1.0,2.0,S,<=15,,22.874702,36.03072,19
942,1,F,3.0,1.0,2.0,S,>=56,,-27.494336999999998,63.113544,13
943,1,F,3.0,1.0,3.0,M,16-25,,-40.350359999999995,-62.243632999999996,8
944,1,F,3.0,1.0,3.0,M,26-35,,-34.071774,-63.288999999999994,8
945,1,F,3.0,1.0,3.0,M,36-45,,-52.85095,-50.10102,8
946,1,F,3.0,1.0,3.0,M,46-55,,-50.540314,55.654906999999994,13
947,1,F,3.0,1.0,3.0,M,>=56,,34.574635,-4.078339,14
948,1,F,3.0,1.0,3.0,S,16-25,,-3.9070225,-38.42452,8
949,1,F,3.0,1.0,3.0,S,26-35,,-16.695972,-53.017759999999996,8
950,1,F,3.0,1.0,3.0,S,36-45,,-55.170081999999994,-47.2298,8
951,1,F,3.0,1.0,3.0,S,46-55,,-43.548542,-30.521815999999998,15
952,1,F,3.0,1.0,3.0,S,>=56,,42.37299,7.350382300000001,14
953,1,F,3.0,1.0,3.0,U,16-25,,48.426125,-64.14902,4
954,1,F,3.0,1.0,4.0,M,16-25,,-58.074364,30.737595000000002,13
955,1,F,3.0,1.0,4.0,M,26-35,,-39.718784,-14.174032999999998,11
956,1,F,3.0,1.0,4.0,M,36-45,,-77.20766,-24.777966,0
957,1,F,3.0,1.0,4.0,M,46-55,,-79.43876,38.989174,12
958,1,F,3.0,1.0,4.0,M,>=56,,64.4237,-0.7707894000000001,7
959,1,F,3.0,1.0,4.0,S,16-25,,19.005857000000002,-17.169476,14
960,1,F,3.0,1.0,4.0,S,26-35,,24.40004,-58.66157,18
961,1,F,3.0,1.0,4.0,S,36-45,,16.790474,-4.1803040000000005,2
962,1,F,3.0,1.0,4.0,S,46-55,,-56.173836,41.18712,13
963,1,F,3.0,1.0,4.0,S,>=56,,-35.273006,-11.507977499999999,11
964,1,F,3.0,2.0,-1.0,M,16-25,,-44.274190000000004,-29.869844,15
965,1,F,3.0,2.0,-1.0,M,26-35,,-38.686913,12.525772,11
966,1,F,3.0,2.0,-1.0,M,36-45,,-31.495684000000004,-39.14687,15
967,1,F,3.0,2.0,-1.0,M,46-55,,32.380720000000004,34.407866999999996,2
968,1,F,3.0,2.0,-1.0,M,>=56,,-21.295609,40.92584,6
969,1,F,3.0,2.0,-1.0,S,16-25,,47.937397,50.579796,1
970,1,F,3.0,2.0,-1.0,S,26-35,,-17.43916,22.691682999999998,6
971,1,F,3.0,2.0,-1.0,S,36-45,,1.94049,-11.279641999999999,2
972,1,F,3.0,2.0,-1.0,U,16-25,,-55.243248,-47.134644,8
973,1,F,3.0,2.0,-1.0,U,26-35,,36.621468,-1.5666722,14
974,1,F,3.0,2.0,-1.0,U,36-45,,29.757355,-55.861076000000004,18
975,1,F,3.0,2.0,-1.0,U,46-55,,58.748714,-52.48376,4
976,1,F,3.0,2.0,-1.0,U,>=56,,5.769006,88.54238000000001,1
977,1,F,3.0,2.0,1.0,M,16-25,,80.82930999999999,-9.933492999999999,7
978,1,F,3.0,2.0,1.0,M,26-35,,-39.433113,13.151581,11
979,1,F,3.0,2.0,1.0,M,36-45,,35.715309999999995,-52.09646,18
980,1,F,3.0,2.0,1.0,M,46-55,,57.185665,-19.15413,4
981,1,F,3.0,2.0,1.0,M,>=56,,-79.84522,35.532990000000005,12
982,1,F,3.0,2.0,1.0,S,16-25,,38.036953000000004,0.15193719,14
983,1,F,3.0,2.0,1.0,S,26-35,,-28.133323999999998,64.83319,13
984,1,F,3.0,2.0,1.0,S,36-45,,-78.02379,-23.946898,0
985,1,F,3.0,2.0,1.0,S,46-55,,-79.11735,44.401596000000005,12
986,1,F,3.0,2.0,2.0,M,16-25,,-22.833873999999998,-56.75169,8
987,1,F,3.0,2.0,2.0,M,26-35,,-6.0212755,-43.546402,8
988,1,F,3.0,2.0,2.0,M,36-45,,-19.4696,-54.628859999999996,8
989,1,F,3.0,2.0,2.0,M,46-55,,64.69153,29.357788,14
990,1,F,3.0,2.0,2.0,M,>=56,,-26.39282,-39.80435,15
991,1,F,3.0,2.0,2.0,S,16-25,,-2.802553,-27.549726,8
992,1,F,3.0,2.0,2.0,S,26-35,,-3.2475739,-35.656009999999995,8
993,1,F,3.0,2.0,2.0,S,36-45,,-47.399406,-56.47772,8
994,1,F,3.0,2.0,2.0,S,46-55,,41.121758,5.289489700000001,14
995,1,F,3.0,2.0,2.0,S,>=56,,22.172916,-14.890226,14
996,1,F,3.0,2.0,3.0,M,16-25,,-9.845972999999999,-48.336517,8
997,1,F,3.0,2.0,3.0,M,26-35,,-6.1613555,-43.805443,8
998,1,F,3.0,2.0,3.0,M,36-45,,-22.978464000000002,-56.850475,8
999,1,F,3.0,2.0,3.0,M,46-55,,38.435978000000006,0.93550694,14
1000,1,F,3.0,2.0,3.0,M,>=56,,-18.905212,-37.556206,15
1001,1,F,3.0,2.0,3.0,S,16-25,,-2.8222197999999996,-27.134155,8
1002,1,F,3.0,2.0,3.0,S,26-35,,-3.2605107,-35.72729,8
1003,1,F,3.0,2.0,3.0,S,36-45,,-57.898766,-43.942204,8
1004,1,F,3.0,2.0,3.0,S,46-55,,74.30528000000001,28.865608,14
1005,1,F,3.0,2.0,3.0,S,>=56,,-42.96157,66.18494399999999,13
1006,1,F,3.0,2.0,3.0,U,16-25,,17.897202,31.99172,19
1007,1,F,3.0,2.0,4.0,M,16-25,,47.76566,15.637959,14
1008,1,F,3.0,2.0,4.0,M,26-35,,-33.57725,-38.30963,15
1009,1,F,3.0,2.0,4.0,M,36-45,,-36.66681,10.491557,11
1010,1,F,3.0,2.0,4.0,M,46-55,,67.72247,-2.3235068,7
1011,1,F,3.0,2.0,4.0,M,>=56,,-22.535803,22.714384,6
1012,1,F,3.0,2.0,4.0,S,16-25,,80.47043000000001,11.186092,14
1013,1,F,3.0,2.0,4.0,S,26-35,,46.27601,13.516904,14
1014,1,F,3.0,2.0,4.0,S,36-45,,-46.224133,-14.433704,11
1015,1,F,3.0,2.0,4.0,S,46-55,,-20.131854999999998,-23.518847,3
1016,1,F,3.0,2.0,4.0,S,>=56,,16.380377,85.65653,1
1017,1,F,3.0,2.0,4.0,U,26-35,,-81.04476,30.994486,12
1018,1,F,3.0,2.0,5.0,M,16-25,,26.621,78.93729,1
1019,1,F,3.0,2.0,5.0,S,16-25,,3.2854053999999997,-84.04541,9
1020,1,F,3.0,3.0,-1.0,M,16-25,,7.052059,-76.081276,9
1021,1,F,3.0,3.0,-1.0,M,26-35,,-70.82168,-3.3749232000000005,17
1022,1,F,3.0,3.0,-1.0,M,36-45,,68.18421,-2.4454231,7
1023,1,F,3.0,3.0,-1.0,M,46-55,,-4.5064945,54.661125,6
1024,1,F,3.0,3.0,-1.0,M,>=56,,-0.048692893,71.05346999999999,1
1025,1,F,3.0,3.0,-1.0,S,16-25,,-79.07589,45.327774,12
1026,1,F,3.0,3.0,-1.0,S,26-35,,7.8386,-54.519484999999996,5
1027,1,F,3.0,3.0,-1.0,U,16-25,,47.793846,15.673267999999998,14
1028,1,F,3.0,3.0,-1.0,U,26-35,,-19.079103,-37.62769,15
1029,1,F,3.0,3.0,-1.0,U,36-45,,-29.427887,66.782875,13
1030,1,F,3.0,3.0,-1.0,U,46-55,,14.801599,26.029055,19
1031,1,F,3.0,3.0,-1.0,U,>=56,,62.453956999999996,-29.109987,4
1032,1,F,3.0,3.0,1.0,M,16-25,,12.686221000000002,-6.9749555999999995,2
1033,1,F,3.0,3.0,1.0,M,26-35,,-31.900609999999997,-2.8231266,11
1034,1,F,3.0,3.0,1.0,M,36-45,,-25.07258,39.501938,6
1035,1,F,3.0,3.0,1.0,M,46-55,,-29.689909000000004,24.536592000000002,6
1036,1,F,3.0,3.0,1.0,M,>=56,,53.407157999999995,-15.810567,4
1037,1,F,3.0,3.0,1.0,S,16-25,,-16.503847,-7.117845,3
1038,1,F,3.0,3.0,1.0,S,26-35,,36.767075,-51.654083,18
1039,1,F,3.0,3.0,1.0,S,36-45,,-6.631511,75.14173000000001,1
1040,1,F,3.0,3.0,1.0,S,46-55,,9.933437,15.416159,6
1041,1,F,3.0,3.0,2.0,M,16-25,,-42.954174,-60.651722,8
1042,1,F,3.0,3.0,2.0,M,26-35,,-10.907558,-49.228615000000005,8
1043,1,F,3.0,3.0,2.0,M,36-45,,80.67390400000001,11.304903999999999,14
1044,1,F,3.0,3.0,2.0,M,46-55,,21.708455999999998,-15.228228,14
1045,1,F,3.0,3.0,2.0,M,>=56,,-47.17645,-27.16445,15
1046,1,F,3.0,3.0,2.0,S,16-25,,-2.9418632999999996,-33.425503000000006,8
1047,1,F,3.0,3.0,2.0,S,26-35,,-6.213684,-43.902,8
1048,1,F,3.0,3.0,2.0,S,36-45,,75.50248,9.426777000000001,14
1049,1,F,3.0,3.0,2.0,S,46-55,,-30.348026,-39.505966,15
1050,1,F,3.0,3.0,2.0,S,>=56,,-71.46321999999999,-2.0711827,17
1051,1,F,3.0,3.0,3.0,M,16-25,,-22.021624,-56.18829,8
1052,1,F,3.0,3.0,3.0,M,26-35,,-16.319060999999998,-52.79721,8
1053,1,F,3.0,3.0,3.0,M,36-45,,-38.492329999999995,-62.959545,8
1054,1,F,3.0,3.0,3.0,M,46-55,,-33.05542,3.9027800000000004,11
1055,1,F,3.0,3.0,3.0,M,>=56,,-58.452892000000006,1.3903048999999998,11
1056,1,F,3.0,3.0,3.0,S,16-25,,-2.8856053,-32.784492,8
1057,1,F,3.0,3.0,3.0,S,26-35,,-5.2845974,-42.068317,8
1058,1,F,3.0,3.0,3.0,S,36-45,,-55.704723,-46.591038,8
1059,1,F,3.0,3.0,3.0,S,46-55,,-27.985039,54.996178,13
1060,1,F,3.0,3.0,3.0,S,>=56,,-43.709282,65.47417,13
1061,1,F,3.0,3.0,4.0,M,16-25,,-56.02049,-6.989170599999999,11
1062,1,F,3.0,3.0,4.0,M,26-35,,-22.151476000000002,-38.834003,15
1063,1,F,3.0,3.0,4.0,M,36-45,,5.208133,50.070656,6
1064,1,F,3.0,3.0,4.0,M,46-55,,-3.531758,85.10394000000001,1
1065,1,F,3.0,3.0,4.0,M,>=56,,-13.694054999999999,22.860613,6
1066,1,F,3.0,3.0,4.0,S,16-25,,82.85434000000001,21.857931,14
1067,1,F,3.0,3.0,4.0,S,26-35,,-32.85556,-38.632003999999995,15
1068,1,F,3.0,3.0,4.0,S,36-45,,-51.880565999999995,-11.81879,11
1069,1,F,3.0,3.0,4.0,S,46-55,,5.1165314,5.0766290000000005,16
1070,1,F,3.0,3.0,5.0,M,16-25,,-1.9736019,-7.2113585,2
1071,1,F,3.0,3.0,5.0,M,26-35,,3.8054562000000005,-82.24251,9
1072,1,F,3.0,3.0,5.0,S,16-25,,61.02205,-25.620005,4
1073,1,F,3.0,4.0,-1.0,M,16-25,,14.699404000000001,-6.482890599999999,2
1074,1,F,3.0,4.0,-1.0,M,26-35,,6.794237,4.706929,16
1075,1,F,3.0,4.0,-1.0,M,36-45,,28.963929999999998,76.51831,1
1076,1,F,3.0,4.0,-1.0,M,46-55,,-12.857429,10.359478,10
1077,1,F,3.0,4.0,-1.0,M,>=56,,61.46495,-46.355354,4
1078,1,F,3.0,4.0,-1.0,S,16-25,,22.656868,35.30565,19
1079,1,F,3.0,4.0,-1.0,S,26-35,,36.202507000000004,-23.349808,5
1080,1,F,3.0,4.0,-1.0,U,16-25,,56.156155000000005,24.608072,14
1081,1,F,3.0,4.0,-1.0,U,26-35,,74.897705,28.622038,14
1082,1,F,3.0,4.0,-1.0,U,36-45,,-4.1242256,86.37653,1
1083,1,F,3.0,4.0,-1.0,U,46-55,,10.472083999999999,87.9608,1
1084,1,F,3.0,4.0,-1.0,U,>=56,,52.95749300000001,-14.605198000000001,4
1085,1,F,3.0,4.0,1.0,M,16-25,,61.63925,-27.392716999999998,4
1086,1,F,3.0,4.0,1.0,M,26-35,,-54.533108,46.515583,13
1087,1,F,3.0,4.0,1.0,M,36-45,,12.755448,4.500993299999999,16
1088,1,F,3.0,4.0,1.0,M,46-55,,29.197784000000002,-74.58586,4
1089,1,F,3.0,4.0,1.0,S,16-25,,-45.162292,63.868813,13
1090,1,F,3.0,4.0,1.0,S,26-35,,-14.463833,10.336507000000001,10
1091,1,F,3.0,4.0,1.0,S,36-45,,9.056866000000001,-49.20536,5
1092,1,F,3.0,4.0,2.0,M,16-25,,-54.143271999999996,-48.483635,8
1093,1,F,3.0,4.0,2.0,M,26-35,,-16.413395,-52.852688,8
1094,1,F,3.0,4.0,2.0,M,36-45,,-43.436355999999996,-60.282555,8
1095,1,F,3.0,4.0,2.0,M,46-55,,29.312445,-9.345493,14
1096,1,F,3.0,4.0,2.0,M,>=56,,-56.477825,-6.059527,11
1097,1,F,3.0,4.0,2.0,S,16-25,,-2.9364316,-33.366943,8
1098,1,F,3.0,4.0,2.0,S,26-35,,-7.7981076,-46.17836,8
1099,1,F,3.0,4.0,2.0,S,36-45,,-51.911736,-51.258606,8
1100,1,F,3.0,4.0,2.0,S,46-55,,-27.273737,61.796246,13
1101,1,F,3.0,4.0,2.0,S,>=56,,-15.183541,-81.03125,9
1102,1,F,3.0,4.0,3.0,M,16-25,,-27.359201000000002,-60.052105000000005,8
1103,1,F,3.0,4.0,3.0,M,26-35,,-30.642367999999998,-62.114056000000005,8
1104,1,F,3.0,4.0,3.0,M,36-45,,-52.781475,-50.19291,8
1105,1,F,3.0,4.0,3.0,M,46-55,,-23.468760999999997,-39.251259999999995,15
1106,1,F,3.0,4.0,3.0,M,>=56,,17.112095,-18.578194,14
1107,1,F,3.0,4.0,3.0,S,16-25,,-2.910568,-33.09428,8
1108,1,F,3.0,4.0,3.0,S,26-35,,-11.772057,-49.915085,8
1109,1,F,3.0,4.0,3.0,S,36-45,,-41.446083,-61.660219999999995,8
1110,1,F,3.0,4.0,3.0,S,46-55,,-51.93309,52.863926,13
1111,1,F,3.0,4.0,3.0,S,>=56,,-46.015198,-28.301284999999996,15
1112,1,F,3.0,4.0,4.0,M,16-25,,-38.484802,-35.01529,15
1113,1,F,3.0,4.0,4.0,M,26-35,,-42.147743,1.0403405000000001,20
1114,1,F,3.0,4.0,4.0,M,36-45,,37.072952,-24.50504,5
1115,1,F,3.0,4.0,4.0,M,46-55,,30.32406,39.820656,2
1116,1,F,3.0,4.0,4.0,M,>=56,,51.12948,-13.609823,4
1117,1,F,3.0,4.0,4.0,S,16-25,,75.43311,28.388609999999996,14
1118,1,F,3.0,4.0,4.0,S,26-35,,-45.718758,-28.573665999999996,15
1119,1,F,3.0,4.0,4.0,S,36-45,,-56.49126999999999,-6.0299144,11
1120,1,F,3.0,4.0,4.0,S,46-55,,-20.184076,42.68603,6
1121,1,F,3.0,4.0,5.0,M,36-45,,37.221127,-35.246452000000005,5
1122,1,F,3.0,4.0,5.0,S,26-35,,32.676895,31.85145,2
1123,1,F,3.0,5.0,-1.0,M,16-25,,26.319290000000002,-74.59634399999999,4
1124,1,F,3.0,5.0,-1.0,M,26-35,,-96.35759,-0.68373823,12
1125,1,F,3.0,5.0,-1.0,M,36-45,,17.492916,84.47671,1
1126,1,F,3.0,5.0,-1.0,M,>=56,,-79.56851,37.55236,12
1127,1,F,3.0,5.0,-1.0,U,16-25,,-12.61628,22.928291,6
1128,1,F,3.0,5.0,-1.0,U,26-35,,-7.1858949999999995,54.069632999999996,6
1129,1,F,3.0,5.0,-1.0,U,36-45,,29.321508,15.573604000000001,2
1130,1,F,3.0,5.0,1.0,M,16-25,,9.891788,-47.245052,5
1131,1,F,3.0,5.0,1.0,M,26-35,,-7.311317999999999,54.153957,6
1132,1,F,3.0,5.0,1.0,S,36-45,,28.354956,-24.144454999999997,5
1133,1,F,3.0,5.0,2.0,M,16-25,,-51.87188,52.993347,13
1134,1,F,3.0,5.0,2.0,M,26-35,,-54.38289,-9.345788,11
1135,1,F,3.0,5.0,2.0,M,36-45,,-33.857708,-9.827682000000001,11
1136,1,F,3.0,5.0,2.0,M,46-55,,42.4256,39.2697,1
1137,1,F,3.0,5.0,2.0,M,>=56,,45.7544,-66.734695,4
1138,1,F,3.0,5.0,2.0,S,16-25,,-54.833133999999994,-47.641113,8
1139,1,F,3.0,5.0,2.0,S,26-35,,59.320285999999996,26.948673,14
1140,1,F,3.0,5.0,2.0,S,36-45,,57.985434999999995,-20.994367999999998,4
1141,1,F,3.0,5.0,2.0,S,46-55,,43.897034000000005,40.05311,1
1142,1,F,3.0,5.0,2.0,S,>=56,,9.663342,-48.080546999999996,5
1143,1,F,3.0,5.0,3.0,M,16-25,,-56.23155,-6.583271000000001,11
1144,1,F,3.0,5.0,3.0,M,26-35,,-71.25726,-2.755309,17
1145,1,F,3.0,5.0,3.0,M,36-45,,59.25771700000001,-22.376955,4
1146,1,F,3.0,5.0,3.0,M,46-55,,20.314120000000003,83.01997,1
1147,1,F,3.0,5.0,3.0,M,>=56,,62.792454000000006,-37.29887,4
1148,1,F,3.0,5.0,3.0,S,16-25,,82.71736,13.317615,14
1149,1,F,3.0,5.0,3.0,S,26-35,,-27.746845,-39.841409999999996,15
1150,1,F,3.0,5.0,3.0,S,36-45,,-41.84531,67.10094000000001,13
1151,1,F,3.0,5.0,3.0,S,46-55,,-15.370610000000001,-79.19081,9
1152,1,F,3.0,5.0,4.0,M,36-45,,23.035013,-40.107227,5
1153,1,F,3.0,5.0,4.0,M,>=56,,-95.092026,11.110588,12
1154,1,F,3.0,5.0,4.0,S,16-25,,3.942876,5.650014,16
1155,1,F,4.0,-1.0,-1.0,U,26-35,,19.065205,-1.5438263,2
1156,1,F,4.0,-1.0,-1.0,U,36-45,,40.24472,66.89574,1
1157,1,F,4.0,-1.0,2.0,M,26-35,,3.7553275,68.735435,1
1158,1,F,4.0,-1.0,2.0,M,36-45,,39.419422,-26.954664,5
1159,1,F,4.0,-1.0,2.0,M,>=56,,28.952026,14.267392999999998,2
1160,1,F,4.0,-1.0,2.0,S,16-25,,6.695303,65.415596,1
1161,1,F,4.0,-1.0,2.0,S,>=56,,-96.83386999999999,1.2513267,12
1162,1,F,4.0,-1.0,3.0,M,16-25,,-71.710175,2.9366777,17
1163,1,F,4.0,-1.0,3.0,M,26-35,,-32.087585,0.76613086,11
1164,1,F,4.0,-1.0,3.0,M,36-45,,-14.147476999999999,-19.590445000000003,3
1165,1,F,4.0,-1.0,3.0,S,16-25,,3.7366754999999996,15.581885999999999,6
1166,1,F,4.0,-1.0,3.0,S,26-35,,5.3139080000000005,43.79203,6
1167,1,F,4.0,-1.0,4.0,S,26-35,,32.26645,-23.157398,5
1168,1,F,4.0,1.0,2.0,M,16-25,,-17.107834,-5.649179,3
1169,1,F,4.0,1.0,2.0,M,26-35,,-27.311314000000003,58.51588,13
1170,1,F,4.0,1.0,2.0,M,36-45,,1.5603806999999998,36.37627,6
1171,1,F,4.0,1.0,2.0,M,46-55,,-93.408264,14.213703,12
1172,1,F,4.0,1.0,2.0,M,>=56,,5.887206,-77.47400999999999,9
1173,1,F,4.0,1.0,2.0,S,16-25,,-43.587128,0.5122337,20
1174,1,F,4.0,1.0,2.0,S,26-35,,-3.8714440000000003,85.22053000000001,1
1175,1,F,4.0,1.0,2.0,S,46-55,,55.719207999999995,-56.498013,4
1176,1,F,4.0,1.0,3.0,M,16-25,,14.344144,26.568896999999996,19
1177,1,F,4.0,1.0,3.0,M,26-35,,-6.1114254,75.274,1
1178,1,F,4.0,1.0,3.0,M,36-45,,-32.244735999999996,0.5978306,11
1179,1,F,4.0,1.0,3.0,M,46-55,,36.97505,-23.892712,5
1180,1,F,4.0,1.0,3.0,S,16-25,,2.8910704,-84.59461999999999,9
1181,1,F,4.0,1.0,3.0,S,26-35,,-83.796364,-17.916025,0
1182,1,F,4.0,1.0,3.0,S,46-55,,37.717929999999996,-34.70783,5
1183,1,F,4.0,2.0,-1.0,U,16-25,,8.66915,15.566106,6
1184,1,F,4.0,2.0,1.0,M,26-35,,-16.31711,46.155357,6
1185,1,F,4.0,2.0,1.0,M,36-45,,62.738453,-31.72278,4
1186,1,F,4.0,2.0,2.0,M,16-25,,-55.5642,43.156566999999995,13
1187,1,F,4.0,2.0,2.0,M,26-35,,4.279203,5.484096,16
1188,1,F,4.0,2.0,2.0,M,36-45,,-27.120733,-26.393745000000003,3
1189,1,F,4.0,2.0,2.0,M,>=56,,-21.949572,40.9922,6
1190,1,F,4.0,2.0,2.0,S,16-25,,-27.646223,63.627224,13
1191,1,F,4.0,2.0,2.0,S,26-35,,-2.7302513,2.847722,2
1192,1,F,4.0,2.0,2.0,S,36-45,,-23.075526999999997,-24.427044,3
1193,1,F,4.0,2.0,3.0,M,16-25,,54.465866000000005,1.8778881,7
1194,1,F,4.0,2.0,3.0,M,26-35,,-36.10267,9.666691,11
1195,1,F,4.0,2.0,3.0,M,36-45,,-45.01696,-14.624034,11
1196,1,F,4.0,2.0,3.0,M,46-55,,13.773169000000001,14.478629999999999,6
1197,1,F,4.0,2.0,3.0,M,>=56,,25.402699,-39.332745,5
1198,1,F,4.0,2.0,3.0,S,16-25,,-27.211775,59.803226,13
1199,1,F,4.0,2.0,3.0,S,26-35,,0.39553299999999997,87.77117,1
1200,1,F,4.0,2.0,3.0,S,36-45,,24.81259,6.410118,2
1201,1,F,4.0,2.0,4.0,M,26-35,,62.02308299999999,-44.02483,4
1202,1,F,4.0,2.0,4.0,M,36-45,,-78.471886,-23.490767,0
1203,1,F,4.0,2.0,4.0,M,>=56,,15.638639000000001,14.278348999999999,6
1204,1,F,4.0,3.0,-1.0,U,16-25,,31.827845,27.320273999999998,2
1205,1,F,4.0,3.0,1.0,M,26-35,,3.3814487,15.620941,6
1206,1,F,4.0,3.0,2.0,M,16-25,,-96.33255,-0.7642733,12
1207,1,F,4.0,3.0,2.0,M,26-35,,-12.306797,10.176408,10
1208,1,F,4.0,3.0,2.0,M,36-45,,-6.110831,81.72691,1
1209,1,F,4.0,3.0,2.0,M,>=56,,-0.48877248,87.751396,1
1210,1,F,4.0,3.0,2.0,S,16-25,,0.13677184,54.471644999999995,6
1211,1,F,4.0,3.0,2.0,S,26-35,,66.41856,-2.1913318999999998,7
1212,1,F,4.0,3.0,3.0,M,16-25,,46.938866,58.51399,1
1213,1,F,4.0,3.0,3.0,M,26-35,,-50.970591999999996,-12.470202,11
1214,1,F,4.0,3.0,3.0,M,36-45,,57.401665,-54.13006600000001,4
1215,1,F,4.0,3.0,3.0,S,16-25,,-89.53851999999999,-11.68305,0
1216,1,F,4.0,3.0,3.0,S,26-35,,-6.4831553,-90.66806,9
1217,1,F,4.0,3.0,3.0,S,46-55,,56.052013,-18.387465,4
1218,1,F,4.0,4.0,-1.0,M,36-45,,-14.6001215,47.169422,6
1219,1,F,4.0,4.0,-1.0,U,16-25,,-78.649666,-23.299492,0
1220,1,F,4.0,4.0,-1.0,U,46-55,,58.551359999999995,-51.854298,4
1221,1,F,4.0,4.0,1.0,M,26-35,,22.99859,35.902924,19
1222,1,F,4.0,4.0,2.0,M,16-25,,-11.807939999999999,-88.62588000000001,9
1223,1,F,4.0,4.0,2.0,M,26-35,,-56.752865,38.509014,13
1224,1,F,4.0,4.0,2.0,M,36-45,,-15.940655,45.274746,6
1225,1,F,4.0,4.0,2.0,M,46-55,,25.39984,7.4090257,2
1226,1,F,4.0,4.0,2.0,S,16-25,,62.929497,-40.506170000000004,4
1227,1,F,4.0,4.0,2.0,S,26-35,,20.474148,0.6493699,2
1228,1,F,4.0,4.0,3.0,M,16-25,,2.0337276,37.408665,6
1229,1,F,4.0,4.0,3.0,M,26-35,,17.935703,56.079624,2
1230,1,F,4.0,4.0,3.0,M,36-45,,4.0070953000000005,52.322759999999995,6
1231,1,F,4.0,4.0,3.0,S,16-25,,21.332114999999998,82.15955,1
1232,1,F,4.0,4.0,3.0,S,26-35,,9.895636999999999,4.569222,16
1233,1,F,4.0,4.0,3.0,S,36-45,,5.766618,47.43844,6
1234,1,F,4.0,5.0,-1.0,M,46-55,,-3.3649633000000003,4.0310239999999995,2
1235,1,F,4.0,5.0,2.0,M,46-55,,-2.8347552000000005,53.386134999999996,6
1236,1,F,4.0,5.0,3.0,M,26-35,,1.9962673,68.759514,1
1237,1,M,-1.0,-1.0,-1.0,M,16-25,,-78.85869,50.123546999999995,12
1238,1,M,-1.0,-1.0,-1.0,M,26-35,,32.23162,30.130194,2
1239,1,M,-1.0,-1.0,-1.0,M,36-45,,-57.462902,34.894859999999994,13
1240,1,M,-1.0,-1.0,-1.0,M,46-55,,-42.90048,-14.743623000000001,11
1241,1,M,-1.0,-1.0,-1.0,M,>=56,,5.8072919999999995,47.979702,6
1242,1,M,-1.0,-1.0,-1.0,S,16-25,,-95.465935,-3.1747772999999997,12
1243,1,M,-1.0,-1.0,-1.0,S,26-35,,-8.928754,-66.03508000000001,9
1244,1,M,-1.0,-1.0,-1.0,S,36-45,,74.37456999999999,-5.2424903,7
1245,1,M,-1.0,-1.0,-1.0,U,16-25,,67.71840999999999,29.901940000000003,14
1246,1,M,-1.0,-1.0,-1.0,U,26-35,,23.066204,-14.225271,14
1247,1,M,-1.0,-1.0,-1.0,U,36-45,,-57.281647,-3.8455472,11
1248,1,M,-1.0,-1.0,-1.0,U,46-55,,-45.046135,64.00786,13
1249,1,M,-1.0,-1.0,-1.0,U,>=56,,-47.930859999999996,-26.382441999999998,15
1250,1,M,-1.0,-1.0,2.0,M,16-25,,-15.783508,-0.5201760999999999,3
1251,1,M,-1.0,-1.0,2.0,M,26-35,,-12.659299,2.3191652,3
1252,1,M,-1.0,-1.0,2.0,M,36-45,,53.359446999999996,-15.448381,4
1253,1,M,-1.0,-1.0,2.0,M,46-55,,47.542809999999996,53.975530000000006,1
1254,1,M,-1.0,-1.0,2.0,S,16-25,,-37.410763,11.376086,11
1255,1,M,-1.0,-1.0,2.0,S,26-35,,-13.151967,-87.11999499999999,9
1256,1,M,-1.0,-1.0,2.0,S,36-45,,-6.2702865999999995,81.15926,1
1257,1,M,-1.0,-1.0,2.0,S,46-55,,17.690983,84.83877,1
1258,1,M,-1.0,-1.0,3.0,M,16-25,,26.732547999999998,78.5703,1
1259,1,M,-1.0,-1.0,3.0,M,26-35,,84.055504,-23.021357000000002,7
1260,1,M,-1.0,-1.0,3.0,M,36-45,,-22.726189,23.312931,6
1261,1,M,-1.0,-1.0,3.0,M,46-55,,-12.6064205,2.5675472999999998,3
1262,1,M,-1.0,-1.0,3.0,M,>=56,,-94.95175,-4.2176089999999995,12
1263,1,M,-1.0,-1.0,3.0,S,16-25,,7.776439999999999,-25.177139999999998,14
1264,1,M,-1.0,-1.0,3.0,S,26-35,,48.156822,44.971515999999994,1
1265,1,M,-1.0,-1.0,3.0,S,36-45,,20.755010000000002,34.911427,19
1266,1,M,-1.0,-1.0,3.0,S,46-55,,-44.787,15.950663,11
1267,1,M,-1.0,-1.0,3.0,S,>=56,,-25.07251,39.83021,6
1268,1,M,-1.0,-1.0,4.0,M,16-25,,3.3049552,-84.24599,9
1269,1,M,-1.0,-1.0,4.0,M,26-35,,-15.258754999999999,47.22834,6
1270,1,M,-1.0,-1.0,4.0,M,36-45,,-30.090940000000003,25.057222,6
