,user_level,gender,education,city_level,purchase_power,marital_status,age,None,x,y,cluster
1199,1,F,4,2,3,S,26-35,,-2.9599416,17.880175,1
1200,1,F,4,2,3,S,36-45,,-8.6564245,-26.840721,2
1201,1,F,4,2,4,M,26-35,,-32.62781,6.1049047,1
1202,1,F,4,2,4,M,36-45,,-33.96609,35.817997,3
1203,1,F,4,2,4,M,>=56,,4.827822,-22.386162,2
1204,1,F,4,3,-1,U,16-25,,3.4929423,22.18834,1
1205,1,F,4,3,1,M,26-35,,44.886375,23.986383,0
1206,1,F,4,3,2,M,16-25,,-6.962573,-27.914942,2
1207,1,F,4,3,2,M,26-35,,-0.2566589,-81.91794,6
1208,1,F,4,3,2,M,36-45,,-25.937534,-61.91747,5
1209,1,F,4,3,2,M,>=56,,-58.650387,-45.016327,2
1210,1,F,4,3,2,S,16-25,,-29.978086,-22.406805,2
1211,1,F,4,3,2,S,26-35,,-61.428005,-23.487787,2
1212,1,F,4,3,3,M,16-25,,-32.924915,35.063854,3
1213,1,F,4,3,3,M,26-35,,10.262173,-53.08706,5
1214,1,F,4,3,3,M,36-45,,-57.391506,-16.125792,2
1215,1,F,4,3,3,S,16-25,,51.439735,17.885532,0
1216,1,F,4,3,3,S,26-35,,4.519777,1.51642,1
1217,1,F,4,3,3,S,46-55,,50.901867,11.812751,0
1218,1,F,4,4,-1,M,36-45,,-21.387226,31.329285,3
1219,1,F,4,4,-1,U,16-25,,3.2217355,20.451147,1
1220,1,F,4,4,-1,U,46-55,,-42.903286,-21.139025,2
1221,1,F,4,4,1,M,26-35,,-40.04788,18.420666,3
1222,1,F,4,4,2,M,16-25,,-25.381998,-60.83085,5
1223,1,F,4,4,2,M,26-35,,3.5016737,-74.30549,6
1224,1,F,4,4,2,M,36-45,,-57.878845,-47.314445,2
1225,1,F,4,4,2,M,46-55,,12.628415,-9.209995,1
1226,1,F,4,4,2,S,16-25,,-55.344593,-46.448223,2
1227,1,F,4,4,2,S,26-35,,-63.79342,-22.093393,2
1228,1,F,4,4,3,M,16-25,,68.84556,7.2942934,0
1229,1,F,4,4,3,M,26-35,,11.95728,-52.391083,5
1230,1,F,4,4,3,M,36-45,,-22.84551,16.339712,1
1231,1,F,4,4,3,S,16-25,,-6.173316,-18.349573,2
1232,1,F,4,4,3,S,26-35,,-25.449377,-58.49854,5
1233,1,F,4,4,3,S,36-45,,-18.203056,14.141484,1
1234,1,F,4,5,-1,M,46-55,,17.079123,51.31926,0
1235,1,F,4,5,2,M,46-55,,-53.150734,-51.1954,2
1236,1,F,4,5,3,M,26-35,,-48.993183,-58.33259,2
1237,1,M,-1,-1,-1,M,16-25,,-1.4243457,-9.782297,1
1238,1,M,-1,-1,-1,M,26-35,,-35.489716,15.066545,3
1239,1,M,-1,-1,-1,M,36-45,,0.12843955,-82.44,6
1240,1,M,-1,-1,-1,M,46-55,,11.249385,-90.31615,6
1241,1,M,-1,-1,-1,M,>=56,,-13.713641,-61.852905,5
1242,1,M,-1,-1,-1,S,16-25,,47.359623,20.277082,0
1243,1,M,-1,-1,-1,S,26-35,,21.259756,43.944225,0
1244,1,M,-1,-1,-1,S,36-45,,-26.390707,-31.205606,2
1245,1,M,-1,-1,-1,U,16-25,,-58.833225,7.68931,7
1246,1,M,-1,-1,-1,U,26-35,,-76.61204,23.181337,7
1247,1,M,-1,-1,-1,U,36-45,,40.246075,-71.72498,6
1248,1,M,-1,-1,-1,U,46-55,,37.80535,-74.124016,6
1249,1,M,-1,-1,-1,U,>=56,,68.39462,-40.228996,6
1250,1,M,-1,-1,2,M,16-25,,-42.55327,-57.874195,5
1251,1,M,-1,-1,2,M,26-35,,12.417119,50.55178,0
1252,1,M,-1,-1,2,M,36-45,,24.13328,-11.799325,5
1253,1,M,-1,-1,2,M,46-55,,12.875022,-8.852643,1
1254,1,M,-1,-1,2,S,16-25,,-22.091164,-65.21753,5
1255,1,M,-1,-1,2,S,26-35,,-32.497913,-15.969664,2
1256,1,M,-1,-1,2,S,36-45,,-12.033144,-57.683353,5
1257,1,M,-1,-1,2,S,46-55,,-53.703667,-48.401634,2
1258,1,M,-1,-1,3,M,16-25,,-0.6315522,-56.90366,5
1259,1,M,-1,-1,3,M,26-35,,23.572493,-22.111147,5
1260,1,M,-1,-1,3,M,36-45,,27.923647,-7.4011846,5
1261,1,M,-1,-1,3,M,46-55,,-24.909967,9.6372,1
1262,1,M,-1,-1,3,M,>=56,,10.22331,45.638954,0
1263,1,M,-1,-1,3,S,16-25,,-30.817192,71.099525,7
1264,1,M,-1,-1,3,S,26-35,,-24.242609,-63.5532,5
1265,1,M,-1,-1,3,S,36-45,,34.433517,-39.762558,5
1266,1,M,-1,-1,3,S,46-55,,27.247791,-51.669266,5
1267,1,M,-1,-1,3,S,>=56,,-26.432066,11.068138,1
1268,1,M,-1,-1,4,M,16-25,,-47.5882,-12.2855425,2
1269,1,M,-1,-1,4,M,26-35,,43.203243,-20.096262,5
1270,1,M,-1,-1,4,M,36-45,,-15.196758,-23.922997,2
1271,1,M,-1,-1,4,M,46-55,,11.545397,-50.980324,5
1272,1,M,-1,-1,4,M,>=56,,-30.79462,-24.391268,2
1273,1,M,-1,-1,4,S,16-25,,13.647205,-37.67684,5
1274,1,M,-1,-1,4,S,26-35,,-8.4178095,-15.535725,2
1275,1,M,-1,-1,4,S,36-45,,31.179724,-47.46477,5
1276,1,M,-1,-1,4,S,46-55,,-46.970985,-19.877497,2
1277,1,M,-1,-1,4,S,>=56,,-59.982628,-40.77671,2
1278,1,M,-1,-1,4,U,26-35,,-27.431337,3.666486,1
1279,1,M,-1,1,-1,M,16-25,,3.771246,-3.8804228,1
1280,1,M,-1,1,-1,M,26-35,,-8.351562,41.056816,0
1281,1,M,-1,1,-1,M,36-45,,-41.17961,-63.406128,5
1282,1,M,-1,1,-1,M,46-55,,46.048542,-21.129822,5
1283,1,M,-1,1,-1,M,>=56,,12.244987,-54.186794,5
1284,1,M,-1,1,-1,S,16-25,,-2.2198873,-6.957411,1
1285,1,M,-1,1,-1,S,26-35,,22.032606,46.973446,0
1286,1,M,-1,1,-1,U,16-25,,62.92919,27.69786,4
1287,1,M,-1,1,-1,U,26-35,,-82.05943,9.98665,7
1288,1,M,-1,1,-1,U,36-45,,2.2745607,-74.05034,6
1289,1,M,-1,1,-1,U,46-55,,22.102781,-22.685787,5
1290,1,M,-1,1,-1,U,>=56,,42.98566,-33.543488,5
1291,1,M,-1,1,2,M,16-25,,21.925884,37.16779,0
1292,1,M,-1,1,2,M,26-35,,11.927513,14.251004,1
1293,1,M,-1,1,2,M,36-45,,-4.662923,4.396328,1
1294,1,M,-1,1,2,M,>=56,,8.392203,-11.797153,1
1295,1,M,-1,1,2,S,16-25,,44.853905,-69.26566,6
1296,1,M,-1,1,2,S,26-35,,-45.25478,-24.13913,2
1297,1,M,-1,1,2,S,36-45,,-52.720467,-17.714312,2
1298,1,M,-1,1,3,M,16-25,,-49.061893,-49.775562,2
1299,1,M,-1,1,3,M,26-35,,39.94222,-32.514397,5
1300,1,M,-1,1,3,M,36-45,,24.906675,-11.116114,5
1301,1,M,-1,1,3,M,46-55,,-22.28312,51.10417,0
1302,1,M,-1,1,3,M,>=56,,-22.561895,-20.308617,2
1303,1,M,-1,1,3,S,16-25,,-55.888874,49.16776,7
1304,1,M,-1,1,3,S,26-35,,43.0561,-33.73147,5
1305,1,M,-1,1,3,S,36-45,,-13.018584,-56.162113,5
1306,1,M,-1,1,3,S,46-55,,1.172664,-4.8761287,1
1307,1,M,-1,1,3,S,>=56,,7.0646534,-0.45789716,1
1308,1,M,-1,1,3,U,26-35,,15.208433,44.482235,0
1309,1,M,-1,1,4,M,16-25,,-20.525099,-56.354507,5
1310,1,M,-1,1,4,M,26-35,,46.24559,13.583436,0
1311,1,M,-1,1,4,M,36-45,,-4.9613066,2.2370193,1
1312,1,M,-1,1,4,M,46-55,,-39.03034,-53.046158,5
1313,1,M,-1,1,4,M,>=56,,-57.73894,-28.213684,2
1314,1,M,-1,1,4,S,16-25,,72.59878,-35.02396,6
1315,1,M,-1,1,4,S,26-35,,39.65499,-39.88493,5
1316,1,M,-1,1,4,S,36-45,,28.394884,-6.2077494,5
1317,1,M,-1,1,4,S,46-55,,-1.8708816,17.390968,1
1318,1,M,-1,1,4,S,>=56,,-53.873707,-43.23804,2
1319,1,M,-1,2,-1,M,16-25,,2.3291845,-58.2088,5
1320,1,M,-1,2,-1,M,26-35,,-1.5948961,7.0206122,1
1321,1,M,-1,2,-1,M,36-45,,76.298615,-21.561962,6
1322,1,M,-1,2,-1,M,46-55,,55.775314,-57.7608,6
1323,1,M,-1,2,-1,M,>=56,,45.954178,-17.008593,5
1324,1,M,-1,2,-1,S,16-25,,-54.43755,-53.862434,2
1325,1,M,-1,2,-1,S,26-35,,-41.445934,27.694263,3
1326,1,M,-1,2,-1,U,16-25,,33.104565,69.45429,4
1327,1,M,-1,2,-1,U,26-35,,48.213028,59.64305,4
1328,1,M,-1,2,-1,U,36-45,,-67.55913,4.0035496,7
1329,1,M,-1,2,-1,U,46-55,,-61.981026,43.16461,7
1330,1,M,-1,2,-1,U,>=56,,-78.01161,2.0771513,7
1331,1,M,-1,2,2,M,16-25,,40.635963,-3.0224304,5
1332,1,M,-1,2,2,M,26-35,,20.178328,-49.997795,5
1333,1,M,-1,2,2,M,36-45,,8.7003145,-58.494705,5
1334,1,M,-1,2,2,M,46-55,,-38.671783,19.392262,3
1335,1,M,-1,2,2,M,>=56,,17.476627,44.005306,0
1336,1,M,-1,2,2,S,16-25,,43.1886,-69.722595,6
1337,1,M,-1,2,2,S,26-35,,42.858963,-69.583725,6
1338,1,M,-1,2,2,S,36-45,,-31.466068,-20.876352,2
1339,1,M,-1,2,2,S,46-55,,7.0984173,-12.510445,1
1340,1,M,-1,2,2,S,>=56,,8.878617,8.823804,1
1341,1,M,-1,2,3,M,16-25,,10.64793,-90.65806,6
1342,1,M,-1,2,3,M,26-35,,76.68159,-24.006702,6
1343,1,M,-1,2,3,M,36-45,,15.972669,-33.52987,5
1344,1,M,-1,2,3,M,46-55,,-49.76323,-59.88127,2
1345,1,M,-1,2,3,M,>=56,,28.701693,-3.281729,5
1346,1,M,-1,2,3,S,16-25,,75.90097,37.28526,4
1347,1,M,-1,2,3,S,26-35,,-47.103565,59.9666,7
1348,1,M,-1,2,3,S,36-45,,12.159526,-90.22388,6
1349,1,M,-1,2,3,S,46-55,,20.714262,-21.790678,5
1350,1,M,-1,2,3,S,>=56,,-42.05804,-58.760704,5
1351,1,M,-1,2,4,M,16-25,,39.15189,-1.5990167,5
1352,1,M,-1,2,4,M,26-35,,45.227566,-15.361728,5
1353,1,M,-1,2,4,M,36-45,,25.312859,-13.962956,5
1354,1,M,-1,2,4,M,46-55,,42.427452,-7.103027,5
1355,1,M,-1,2,4,M,>=56,,-7.681805,13.201072,1
1356,1,M,-1,2,4,S,16-25,,-65.4674,39.57003,7
1357,1,M,-1,2,4,S,26-35,,-52.57644,53.650818,7
1358,1,M,-1,2,4,S,36-45,,43.31621,-26.502142,5
1359,1,M,-1,2,4,S,46-55,,3.956624,-55.57189,5
1360,1,M,-1,2,4,S,>=56,,-15.331745,19.183218,1
1361,1,M,-1,2,4,U,16-25,,11.289909,54.751476,0
1362,1,M,-1,2,4,U,26-35,,75.06909,7.120514,0
1363,1,M,-1,2,4,U,36-45,,10.301951,9.360747,1
1364,1,M,-1,2,5,M,16-25,,-6.7509184,41.67744,0
1365,1,M,-1,2,5,S,16-25,,0.97091,11.969884,1
1366,1,M,-1,2,5,S,26-35,,-18.31618,13.709491,1
1367,1,M,-1,2,5,S,46-55,,11.193498,-5.1658406,1
1368,1,M,-1,3,-1,M,16-25,,32.76929,-4.3548665,5
1369,1,M,-1,3,-1,M,26-35,,-63.00353,-36.224117,2
1370,1,M,-1,3,-1,M,36-45,,-68.472626,33.04821,7
1371,1,M,-1,3,-1,M,46-55,,-0.66226554,-81.99243,6
1372,1,M,-1,3,-1,M,>=56,,25.591522,-83.29434,6
1373,1,M,-1,3,-1,S,16-25,,32.195732,29.317043,0
1374,1,M,-1,3,-1,S,26-35,,-46.869995,-20.027851,2
1375,1,M,-1,3,-1,S,46-55,,11.066978,46.64328,0
1376,1,M,-1,3,-1,U,16-25,,63.98018,52.040226,4
1377,1,M,-1,3,-1,U,26-35,,76.036674,36.19579,4
1378,1,M,-1,3,-1,U,36-45,,-58.671703,46.80422,7
1379,1,M,-1,3,-1,U,46-55,,69.47545,-38.588966,6
1380,1,M,-1,3,-1,U,>=56,,69.60812,-9.556495,6
1381,1,M,-1,3,1,S,26-35,,-47.301266,-25.549242,2
1382,1,M,-1,3,2,M,16-25,,-19.426376,18.721634,1
1383,1,M,-1,3,2,M,26-35,,-7.7613716,-13.391113,2
1384,1,M,-1,3,2,M,36-45,,-19.749426,19.036137,1
1385,1,M,-1,3,2,M,46-55,,0.03750716,-1.7849156,1
1386,1,M,-1,3,2,M,>=56,,-10.671493,50.889168,0
1387,1,M,-1,3,2,S,16-25,,28.309658,-8.246195,5
1388,1,M,-1,3,2,S,26-35,,34.59651,-0.13865905,5
1389,1,M,-1,3,2,S,36-45,,54.190857,11.808732,0
1390,1,M,-1,3,2,S,46-55,,18.00642,49.478275,0
1391,1,M,-1,3,2,S,>=56,,11.559306,-4.668076,1
1392,1,M,-1,3,3,M,16-25,,16.262758,-32.370483,5
1393,1,M,-1,3,3,M,26-35,,25.896698,-82.39544,6
1394,1,M,-1,3,3,M,36-45,,26.019653,-51.188026,5
1395,1,M,-1,3,3,M,46-55,,-36.319878,-18.493801,2
1396,1,M,-1,3,3,M,>=56,,-1.8699869,-58.44633,5
1397,1,M,-1,3,3,S,16-25,,79.16171,-19.198648,6
1398,1,M,-1,3,3,S,26-35,,68.55837,-8.868455,6
1399,1,M,-1,3,3,S,36-45,,25.588491,-14.093981,5
1400,1,M,-1,3,3,S,46-55,,34.70139,-1.1189576,5
1401,1,M,-1,3,3,S,>=56,,-56.22995,-44.545254,2
1402,1,M,-1,3,3,U,16-25,,-57.825092,-28.532946,2
1403,1,M,-1,3,3,U,26-35,,-32.961693,6.639566,1
1404,1,M,-1,3,4,M,16-25,,23.323322,-22.285227,5
1405,1,M,-1,3,4,M,26-35,,36.65297,-1.2909716,5
1406,1,M,-1,3,4,M,36-45,,39.990475,-36.248177,5
1407,1,M,-1,3,4,M,46-55,,41.955826,-35.735806,5
1408,1,M,-1,3,4,M,>=56,,-19.046993,9.1224375,1
1409,1,M,-1,3,4,S,16-25,,-66.08118,4.6446,7
1410,1,M,-1,3,4,S,26-35,,-1.0199308,-81.13431,6
1411,1,M,-1,3,4,S,36-45,,-34.582905,-60.6095,5
1412,1,M,-1,3,4,S,46-55,,-10.566631,-60.920086,5
1413,1,M,-1,3,4,S,>=56,,-59.742832,-41.427402,2
1414,1,M,-1,3,4,U,16-25,,-23.736725,-0.5471073,1
1415,1,M,-1,3,4,U,36-45,,7.6991067,-1.0982503,1
1416,1,M,-1,3,5,M,26-35,,8.270525,55.203907,0
1417,1,M,-1,3,5,S,16-25,,22.676613,46.488678,0
1418,1,M,-1,3,5,S,26-35,,66.475426,10.974692,0
1419,1,M,-1,4,-1,M,16-25,,82.57727,6.0985765,0
1420,1,M,-1,4,-1,M,26-35,,16.975985,36.279984,0
1421,1,M,-1,4,-1,M,36-45,,-31.767548,71.48102,7
1422,1,M,-1,4,-1,M,46-55,,43.32871,-29.738909,5
1423,1,M,-1,4,-1,M,>=56,,32.087208,-48.287693,5
1424,1,M,-1,4,-1,S,16-25,,-23.753647,-25.384508,2
1425,1,M,-1,4,-1,S,26-35,,7.4498606,55.70787,0
1426,1,M,-1,4,-1,U,16-25,,61.188236,53.732548,4
1427,1,M,-1,4,-1,U,26-35,,74.028496,31.8816,4
1428,1,M,-1,4,-1,U,36-45,,-52.729992,55.863537,7
1429,1,M,-1,4,-1,U,46-55,,-39.972836,65.59576,7
1430,1,M,-1,4,-1,U,>=56,,-76.05312,3.5426674,7
1431,1,M,-1,4,2,M,16-25,,6.834458,-0.28909296,1
1432,1,M,-1,4,2,M,26-35,,5.7917376,-57.60902,5
1433,1,M,-1,4,2,M,36-45,,44.697548,-20.130657,5
1434,1,M,-1,4,2,M,46-55,,-21.895647,22.12093,1
1435,1,M,-1,4,2,M,>=56,,7.211925,55.527565,0
1436,1,M,-1,4,2,S,16-25,,41.299652,-3.5478168,5
1437,1,M,-1,4,2,S,26-35,,-67.92917,-38.20591,2
1438,1,M,-1,4,2,S,36-45,,-22.251339,-26.367777,2
1439,1,M,-1,4,2,S,>=56,,-58.93979,-16.867786,2
1440,1,M,-1,4,3,M,16-25,,-32.419815,72.5518,7
1441,1,M,-1,4,3,M,26-35,,32.085285,-78.42102,6
1442,1,M,-1,4,3,M,36-45,,54.92847,-58.307144,6
1443,1,M,-1,4,3,M,46-55,,-38.742767,-55.54103,5
1444,1,M,-1,4,3,M,>=56,,43.866734,-13.888308,5
1445,1,M,-1,4,3,S,16-25,,-75.762794,3.026001,7
1446,1,M,-1,4,3,S,26-35,,-27.440804,74.13835,7
1447,1,M,-1,4,3,S,36-45,,18.544182,-88.50072,6
1448,1,M,-1,4,3,S,46-55,,45.944595,-20.712011,5
1449,1,M,-1,4,3,S,>=56,,-12.772655,49.245926,0
1450,1,M,-1,4,3,U,26-35,,42.819218,24.827827,0
1451,1,M,-1,4,4,M,16-25,,36.94937,-74.75781,6
1452,1,M,-1,4,4,M,26-35,,37.931305,-37.104687,5
1453,1,M,-1,4,4,M,36-45,,40.125294,-4.542412,5
1454,1,M,-1,4,4,M,46-55,,-33.130516,-59.763752,5
1455,1,M,-1,4,4,M,>=56,,-40.38503,-17.776964,2
1456,1,M,-1,4,4,S,16-25,,-61.75037,43.04566,7
1457,1,M,-1,4,4,S,26-35,,58.88602,-54.057274,6
1458,1,M,-1,4,4,S,36-45,,38.8897,-72.2007,6
1459,1,M,-1,4,4,S,46-55,,-12.05058,-55.201973,5
1460,1,M,-1,4,4,S,>=56,,-28.531208,-56.145496,5
1461,1,M,-1,4,5,S,16-25,,30.016605,36.08448,0
1462,1,M,-1,5,-1,M,16-25,,-0.7592216,18.98005,1
1463,1,M,-1,5,-1,M,36-45,,-18.110718,6.727365,1
1464,1,M,-1,5,-1,M,46-55,,-60.508022,-35.967335,2
1465,1,M,-1,5,-1,M,>=56,,-57.847603,-32.57767,2
1466,1,M,-1,5,-1,U,16-25,,35.33891,-75.790504,6
1467,1,M,-1,5,-1,U,26-35,,28.859886,-3.625323,5
1468,1,M,-1,5,-1,U,36-45,,41.216843,-27.446814,5
1469,1,M,-1,5,-1,U,46-55,,-57.354187,-28.212898,2
1470,1,M,-1,5,-1,U,>=56,,20.947485,-51.42509,5
1471,1,M,-1,5,2,M,16-25,,17.556734,34.121807,0
1472,1,M,-1,5,2,M,26-35,,21.425743,36.84795,0
1473,1,M,-1,5,2,M,46-55,,-0.65005726,17.559628,1
1474,1,M,-1,5,2,M,>=56,,39.97803,25.942333,0
1475,1,M,-1,5,2,S,>=56,,-6.197629,13.611538,1
1476,1,M,-1,5,3,M,16-25,,-40.877277,23.608559,3
1477,1,M,-1,5,3,M,26-35,,-17.172798,-22.74817,2
1478,1,M,-1,5,3,M,36-45,,7.236092,-52.62792,5
1479,1,M,-1,5,3,M,>=56,,-17.031702,9.58636,1
1480,1,M,-1,5,3,S,16-25,,2.4965105,-18.909388,2
1481,1,M,-1,5,3,S,26-35,,9.492679,48.15237,0
1482,1,M,-1,5,3,S,36-45,,-27.742865,-30.918615,2
1483,1,M,-1,5,4,M,16-25,,-12.043946,-30.36372,2
1484,1,M,-1,5,4,M,26-35,,35.204887,30.052328,0
1485,1,M,-1,5,4,M,46-55,,-17.157206,15.263805,1
1486,1,M,-1,5,4,M,>=56,,-38.78782,-24.482466,2
1487,1,M,-1,5,4,S,16-25,,45.79249,22.335058,0
1488,1,M,-1,5,4,S,26-35,,37.82695,21.630135,0
1489,1,M,-1,5,4,S,>=56,,10.903084,52.4878,0
1490,1,M,-1,5,4,U,26-35,,-24.590109,39.893345,3
1491,1,M,1,-1,-1,M,16-25,,10.418368,-4.252235,1
1492,1,M,1,-1,-1,U,16-25,,-23.660812,8.939509,1
1493,1,M,1,-1,-1,U,26-35,,-1.9143182,18.500025,1
1494,1,M,1,-1,-1,U,46-55,,-23.025707,30.867453,3
1495,1,M,1,-1,-1,U,>=56,,-10.638243,-18.375086,2
1496,1,M,1,-1,1,M,36-45,,-35.135063,14.602182,3
1497,1,M,1,-1,2,M,16-25,,-62.18545,-21.781984,2
1498,1,M,1,-1,2,M,26-35,,-3.4927723,41.8515,0
1499,1,M,1,-1,2,M,36-45,,-55.395218,-25.345503,2
1500,1,M,1,-1,2,M,46-55,,-62.411713,-31.633335,2
1501,1,M,1,-1,2,S,16-25,,-22.617605,-23.617373,2
1502,1,M,1,-1,2,S,26-35,,-24.894539,-19.491846,2
1503,1,M,1,-1,2,S,46-55,,-17.587826,7.5617437,1
1504,1,M,1,-1,3,M,16-25,,-51.142067,-24.407022,2
1505,1,M,1,-1,3,M,26-35,,-51.202953,-22.838507,2
1506,1,M,1,-1,3,M,36-45,,48.70571,21.40711,0
1507,1,M,1,-1,3,M,46-55,,-36.398643,-12.218781,2
1508,1,M,1,-1,3,M,>=56,,31.321129,29.261677,0
1509,1,M,1,-1,3,S,16-25,,-34.34805,-63.484543,5
1510,1,M,1,-1,3,S,26-35,,-32.171112,32.52292,3
1511,1,M,1,-1,3,S,36-45,,-8.314361,-30.0498,2
1512,1,M,1,-1,3,S,46-55,,11.038721,53.758186,0
1513,1,M,1,-1,3,S,>=56,,0.47078082,-24.818373,2
1514,1,M,1,1,-1,M,46-55,,-0.61623883,57.940334,0
1515,1,M,1,1,-1,S,16-25,,-20.30225,-24.828583,2
1516,1,M,1,1,-1,U,26-35,,-11.107974,58.35353,0
1517,1,M,1,1,2,M,16-25,,10.035169,9.058082,1
1518,1,M,1,1,2,M,26-35,,-27.313198,20.575706,1
1519,1,M,1,1,2,M,36-45,,-38.986145,-53.33569,5
1520,1,M,1,1,2,M,>=56,,-4.194838,-31.536411,2
1521,1,M,1,1,2,S,16-25,,16.46666,-88.76523,6
1522,1,M,1,1,2,S,26-35,,16.96459,-56.210567,5
1523,1,M,1,1,2,S,36-45,,-1.1479303,5.6656213,1
1524,1,M,1,1,2,S,>=56,,3.63043,21.810007,1
1525,1,M,1,1,3,M,16-25,,4.7030125,-1.1973785,1
1526,1,M,1,1,3,M,26-35,,-0.5272099,-18.376165,2
1527,1,M,1,1,3,M,36-45,,-1.942789,-27.565903,2
1528,1,M,1,1,3,M,46-55,,-43.88227,-22.097267,2
1529,1,M,1,1,3,M,>=56,,1.7845699,-18.392525,2
1530,1,M,1,1,3,S,16-25,,22.384705,-17.356173,5
1531,1,M,1,1,3,S,26-35,,13.121049,-50.958572,5
1532,1,M,1,1,3,S,36-45,,-36.981167,-25.72748,2
1533,1,M,1,1,3,S,46-55,,61.318188,7.9466996,0
1534,1,M,1,1,3,S,>=56,,-23.079384,16.948978,1
1535,1,M,1,1,4,M,26-35,,17.217964,50.46044,0
1536,1,M,1,1,4,S,26-35,,6.6864085,46.754337,0
1537,1,M,1,2,-1,M,16-25,,-38.05117,-18.955223,2
1538,1,M,1,2,-1,M,>=56,,24.416533,43.651268,0
1539,1,M,1,2,-1,S,>=56,,-6.200779,46.183216,0
1540,1,M,1,2,-1,U,16-25,,43.099655,16.813124,0
1541,1,M,1,2,-1,U,26-35,,-56.13383,-30.078575,2
1542,1,M,1,2,1,M,16-25,,23.251507,46.317085,0
1543,1,M,1,2,1,M,26-35,,57.597824,10.853751,0
1544,1,M,1,2,1,M,36-45,,-19.985207,34.27439,3
1545,1,M,1,2,1,S,16-25,,3.3894613,-3.5191274,1
1546,1,M,1,2,1,S,26-35,,-24.352285,0.65193915,1
1547,1,M,1,2,1,S,36-45,,-33.403378,44.110123,3
1548,1,M,1,2,2,M,16-25,,-30.217175,3.5633645,1
1549,1,M,1,2,2,M,26-35,,-26.012833,-21.570623,2
1550,1,M,1,2,2,M,36-45,,-26.141705,-56.72814,5
1551,1,M,1,2,2,M,>=56,,35.429726,29.271038,0
1552,1,M,1,2,2,S,16-25,,74.896835,-28.982052,6
1553,1,M,1,2,2,S,26-35,,41.50497,-32.030567,5
1554,1,M,1,2,2,S,36-45,,-67.98644,-32.810265,2
1555,1,M,1,2,2,S,>=56,,-62.60607,-27.403645,2
1556,1,M,1,2,3,M,16-25,,38.12517,-30.631102,5
1557,1,M,1,2,3,M,26-35,,4.160019,0.834132,1
1558,1,M,1,2,3,M,36-45,,22.580599,-53.426044,5
1559,1,M,1,2,3,M,46-55,,-20.418594,-24.862946,2
1560,1,M,1,2,3,M,>=56,,-39.651398,-16.219587,2
1561,1,M,1,2,3,S,16-25,,55.932762,-57.08719,6
1562,1,M,1,2,3,S,26-35,,9.371838,-58.448357,5
1563,1,M,1,2,3,S,36-45,,3.706191,-73.63355,6
1564,1,M,1,2,3,S,46-55,,-9.975809,-21.080069,2
1565,1,M,1,2,4,M,16-25,,4.0422125,-1.865293,1
1566,1,M,1,2,4,S,16-25,,6.9022245,-13.865042,1
1567,1,M,1,2,4,S,26-35,,36.08111,28.791946,0
1568,1,M,1,2,4,S,36-45,,4.8446136,20.065876,1
1569,1,M,1,2,4,S,46-55,,-42.147175,22.01273,3
1570,1,M,1,2,5,M,16-25,,-27.407837,43.603897,3
1571,1,M,1,3,-1,M,16-25,,1.5544585,-8.27847,1
1572,1,M,1,3,-1,M,26-35,,9.812485,49.10582,0
1573,1,M,1,3,-1,U,16-25,,12.886152,-8.622451,1
1574,1,M,1,3,-1,U,36-45,,-39.425915,21.994913,3
1575,1,M,1,3,1,M,26-35,,-39.850506,29.595585,3
1576,1,M,1,3,1,M,36-45,,-30.813099,26.04508,3
1577,1,M,1,3,1,S,16-25,,-36.260918,40.546803,3
1578,1,M,1,3,1,S,26-35,,-3.6853592,39.84064,0
1579,1,M,1,3,2,M,16-25,,29.187414,36.172108,0
1580,1,M,1,3,2,M,26-35,,-4.2008862,4.609153,1
1581,1,M,1,3,2,M,36-45,,-54.658127,-16.811903,2
1582,1,M,1,3,2,M,46-55,,14.433516,8.828854,1
1583,1,M,1,3,2,M,>=56,,-22.95494,30.747189,3
1584,1,M,1,3,2,S,16-25,,1.7224602,-87.671196,6
1585,1,M,1,3,2,S,26-35,,-26.541485,-20.372673,2
1586,1,M,1,3,2,S,36-45,,5.1722546,54.699368,0
1587,1,M,1,3,2,S,46-55,,-37.7126,-62.4146,5
1588,1,M,1,3,3,M,16-25,,-56.70345,-29.37987,2
1589,1,M,1,3,3,M,26-35,,45.26169,-23.959652,5
1590,1,M,1,3,3,M,36-45,,44.28816,-28.662863,5
1591,1,M,1,3,3,M,46-55,,-11.071504,-28.168432,2
1592,1,M,1,3,3,M,>=56,,74.13961,6.921761,0
1593,1,M,1,3,3,S,16-25,,28.330168,-8.822189,5
1594,1,M,1,3,3,S,26-35,,-16.589993,19.45349,1
1595,1,M,1,3,3,S,36-45,,34.20177,-38.266407,5
1596,1,M,1,3,4,M,16-25,,-54.162155,-48.055668,2
1597,1,M,1,3,4,M,26-35,,-14.592614,16.833239,1
1598,1,M,1,3,4,M,>=56,,69.575836,7.643198,0
1599,1,M,1,3,4,S,16-25,,1.9736757,-8.128974,1
1600,1,M,1,3,4,S,26-35,,0.45387834,14.851199,1
1601,1,M,1,4,-1,M,16-25,,68.035614,7.313253,0
1602,1,M,1,4,-1,S,16-25,,8.753568,19.315783,1
1603,1,M,1,4,-1,U,16-25,,-0.714775,-22.906609,2
1604,1,M,1,4,-1,U,26-35,,24.673874,36.74203,0
